order_id,return_date,return_quantity,reason_returned
MX-2019-1057059,2019-07-02,1,Not Given
MX-2019-1057747,2019-07-31,1,Not Given
MX-2019-106074,2019-08-15,1,Wrong Item
MX-2019-1062532,2019-04-13,2,Not Given
MX-2019-106362,2019-03-05,1,Wrong Item
MX-2019-1065705,2019-07-23,1,Not Given
MX-2019-106759,2019-06-18,1,Not Given
MX-2019-1069012,2019-09-22,1,Wrong Item
MX-2019-1069577,2019-12-28,2,Not Given
MX-2019-1071015,2019-05-22,1,Not Needed
MX-2019-1071274,2019-10-14,1,Not Given
MX-2019-1071398,2019-10-12,1,Not Given
MX-2019-107381,2019-06-18,1,Not Given
MX-2019-1074430,2019-09-03,1,Wrong Item
MX-2019-1074594,2019-04-04,1,Wrong Item
MX-2019-107670,2019-06-21,1,Not Given
MX-2019-1078761,2019-03-09,1,Not Given
MX-2019-107965,2019-06-07,1,Wrong Item
MX-2019-1083022,2019-10-25,1,Not Needed
MX-2019-1084196,2019-10-20,1,Wrong Item
MX-2019-1084434,2019-12-01,1,Not Given
MX-2019-1084614,2019-09-08,1,Not Given
MX-2019-108466,2019-11-11,1,Not Given
MX-2019-1087697,2019-11-23,1,Not Given
MX-2019-108840,2019-05-21,1,Not Needed
MX-2019-1088586,2019-09-30,1,Not Given
MX-2019-108873,2019-12-14,1,Not Given
MX-2019-1088981,2019-12-22,1,Not Given
MX-2019-1089148,2019-06-21,1,Wrong Color
MX-2019-1089226,2019-05-30,1,Not Given
MX-2019-1089867,2019-08-15,1,Wrong Item
MX-2019-1091830,2019-09-25,1,Wrong Item
MX-2019-109203,2019-12-09,1,Wrong Item
MX-2019-109495,2019-06-05,1,Not Given
MX-2019-1094967,2019-05-13,1,Wrong Item
MX-2019-1095772,2019-04-12,1,Not Given
MX-2019-1097305,2019-10-26,1,Wrong Item
MX-2019-1098942,2019-03-06,1,Not Given
MX-2019-1101664,2019-07-26,1,Wrong Item
MX-2019-110272,2019-09-19,1,Wrong Color
MX-2019-1104163,2019-08-03,1,Wrong Color
MX-2019-1104422,2019-05-12,1,Wrong Item
MX-2019-1104640,2019-09-24,1,Wrong Item
MX-2019-1104986,2019-10-05,1,Wrong Item
MX-2019-110527,2020-01-04,1,Wrong Item
MX-2019-1106022,2019-10-31,1,Wrong Item
MX-2019-1106045,2019-10-26,1,Not Given
MX-2019-1107334,2019-04-11,1,Not Given
MX-2019-110877,2019-09-21,1,Wrong Item
MX-2019-1110521,2019-08-07,1,Wrong Color
MX-2019-1112704,2019-03-17,1,Wrong Item
MX-2019-1112869,2019-07-10,1,Not Given
MX-2019-1114105,2019-10-21,1,Wrong Color
MX-2019-1114371,2019-12-02,1,Not Given
MX-2019-111497,2019-05-11,1,Not Given
MX-2019-111633,2019-09-19,1,Wrong Color
MX-2019-111780,2019-11-20,1,Wrong Item
MX-2019-111821,2019-11-03,2,Not Needed
MX-2019-1119231,2019-03-22,1,Wrong Color
MX-2019-111941,2019-04-30,1,Wrong Item
MX-2019-1121100,2019-08-15,1,Wrong Item
MX-2019-1122270,2019-11-30,1,Wrong Item
MX-2019-1122925,2019-10-28,1,Not Given
MX-2019-1123004,2019-12-01,1,Not Given
MX-2019-1123714,2019-07-02,1,Not Given
MX-2019-1126195,2019-08-03,1,Wrong Item
MX-2019-1127085,2020-01-01,1,Not Given
MX-2019-1128148,2019-10-20,1,Wrong Item
MX-2019-1128322,2019-11-13,1,Wrong Item
MX-2019-1128835,2019-10-04,1,Not Given
MX-2019-1131684,2019-12-26,1,Wrong Color
MX-2019-1133479,2019-07-06,1,Not Given
MX-2019-1134132,2019-10-25,1,Not Given
MX-2019-1134575,2019-12-30,1,Wrong Color
MX-2019-1136088,2019-07-12,1,Not Needed
MX-2019-1138097,2019-07-14,1,Wrong Item
MX-2019-1138618,2019-10-18,1,Wrong Item
MX-2019-113915,2019-11-01,2,Not Needed
MX-2019-1139956,2019-10-21,1,Wrong Item
MX-2019-1140666,2019-12-26,1,Wrong Item
MX-2019-1140713,2019-11-21,1,Wrong Item
MX-2019-1140727,2019-06-07,1,Not Given
MX-2019-114136,2019-11-28,1,Not Given
MX-2019-1143472,2019-11-05,1,Wrong Item
MX-2019-1148648,2019-09-21,1,Wrong Item
MX-2019-1149211,2019-07-13,1,Not Given
MX-2019-114928,2019-06-08,3,Wrong Item
MX-2019-1149344,2019-04-28,1,Not Given
MX-2019-1150715,2019-06-01,1,Not Given
MX-2019-1150856,2019-12-12,1,Not Given
MX-2019-1152494,2019-01-26,1,Not Given
MX-2019-1152744,2019-09-15,1,Not Given
MX-2019-115287,2019-09-13,1,Wrong Item
MX-2019-1156831,2019-11-04,1,Wrong Item
MX-2019-1157065,2019-06-03,1,Wrong Item
MX-2019-1158191,2019-09-22,1,Wrong Color
MX-2019-11599,2019-10-19,1,Not Given
MX-2019-1160092,2019-12-13,1,Wrong Item
MX-2019-1162115,2019-06-19,1,Not Given
MX-2019-116316,2019-09-26,1,Wrong Item
MX-2019-1163323,2020-01-17,1,Wrong Item
MX-2019-1163523,2019-10-29,1,Not Given
MX-2019-116468,2019-10-04,1,Wrong Color
MX-2019-1165690,2019-06-15,1,Not Given
MX-2019-1167035,2019-11-08,1,Not Given
MX-2019-1169261,2019-12-23,1,Wrong Item
MX-2019-1170704,2019-09-29,1,Wrong Color
MX-2019-1170942,2019-10-22,1,Wrong Item
MX-2019-1171548,2019-06-29,1,Not Given
MX-2019-1173138,2019-07-17,1,Not Given
MX-2019-1173882,2019-07-05,1,Not Given
MX-2019-1174225,2019-12-03,1,Wrong Item
MX-2019-1175848,2019-12-21,1,Wrong Color
MX-2019-117590,2019-07-16,1,Not Given
MX-2019-1176335,2020-01-09,1,Wrong Item
MX-2019-1178256,2019-07-29,1,Not Needed
MX-2019-118103,2019-07-14,1,Not Given
MX-2019-1181247,2019-10-11,1,Wrong Item
MX-2019-1182115,2019-12-21,1,Not Given
MX-2019-1182485,2019-08-21,1,Wrong Item
MX-2019-1182928,2019-10-01,2,Not Given
MX-2019-1185106,2019-06-14,1,Not Given
MX-2019-1185710,2019-04-08,1,Not Given
MX-2019-1187438,2019-10-12,2,Not Needed
MX-2019-118766,2019-05-31,2,Wrong Color
MX-2019-1187831,2019-12-30,1,Wrong Item
MX-2019-1188489,2019-10-16,1,Wrong Item
MX-2019-1188598,2019-01-15,1,Wrong Item
MX-2019-1189966,2019-04-10,1,Wrong Color
MX-2019-1190274,2019-09-10,1,Wrong Item
MX-2019-1191838,2019-07-02,1,Not Given
MX-2019-1192259,2019-02-01,1,Not Needed
MX-2019-1193274,2019-05-19,1,Wrong Item
MX-2019-119508,2019-09-11,2,Not Given
MX-2019-1195835,2019-09-01,1,Wrong Item
MX-2019-1199994,2019-10-09,1,Not Given
MX-2019-1201005,2019-06-30,1,Wrong Item
MX-2019-1201527,2019-12-02,1,Not Needed
MX-2019-1201756,2019-07-07,1,Not Given
MX-2019-1202693,2019-07-16,1,Not Needed
MX-2019-1203104,2019-12-01,1,Wrong Item
MX-2019-120348,2019-10-25,1,Not Given
MX-2019-1204956,2019-04-07,1,Not Given
MX-2019-1205446,2019-10-08,1,Wrong Item
MX-2019-1205753,2019-11-15,2,Not Needed
MX-2019-120607,2019-07-03,1,Not Given
MX-2019-1206103,2019-08-20,1,Wrong Color
MX-2019-1208792,2019-08-17,1,Wrong Item
MX-2019-120880,2019-10-31,1,Wrong Item
MX-2019-1208900,2019-07-13,1,Not Given
MX-2019-1209352,2019-09-09,1,Wrong Item
MX-2019-1209690,2019-05-30,1,Not Given
MX-2019-1210236,2019-10-30,1,Not Needed
MX-2019-1210686,2019-11-22,1,Not Needed
MX-2019-1210779,2019-10-13,1,Wrong Color
MX-2019-1213602,2019-12-01,1,Not Needed
MX-2019-1214292,2019-06-12,1,Not Given
MX-2019-1214348,2019-11-23,2,Not Given
MX-2019-1214652,2019-11-27,1,Wrong Item
MX-2019-1215143,2019-10-23,1,Wrong Item
MX-2019-1216471,2019-07-31,1,Not Given
MX-2019-1216971,2019-12-02,2,Not Needed
MX-2019-1217229,2019-10-19,1,Wrong Item
MX-2019-121801,2019-10-19,1,Wrong Color
MX-2019-1219760,2019-09-26,1,Not Needed
MX-2019-1220655,2019-04-14,1,Wrong Color
MX-2019-1222248,2019-10-30,1,Wrong Item
MX-2019-1222590,2019-09-21,1,Wrong Item
MX-2019-1222930,2019-04-19,2,Not Given
MX-2019-1223102,2019-09-15,1,Wrong Color
MX-2019-12241,2019-05-18,1,Not Given
MX-2019-1225429,2019-12-27,2,Not Given
MX-2019-1225856,2020-01-07,1,Not Given
MX-2019-1227088,2019-12-09,1,Not Given
MX-2019-1230988,2019-04-30,1,Wrong Color
MX-2019-123302,2020-01-10,1,Not Needed
MX-2019-1233025,2019-05-15,3,Wrong Item
MX-2019-1233316,2019-03-08,1,Wrong Item
MX-2019-123686,2019-12-24,1,Not Given
MX-2019-1237378,2019-12-21,1,Wrong Item
MX-2019-1237710,2019-05-07,1,Not Needed
MX-2019-1238537,2019-12-02,1,Wrong Item
MX-2019-1239833,2019-12-17,1,Wrong Item
MX-2019-1240110,2019-06-16,1,Not Needed
MX-2019-1240139,2019-04-03,1,Wrong Item
MX-2019-1242786,2019-11-19,1,Wrong Item
MX-2019-124296,2019-10-25,1,Wrong Color
MX-2019-124359,2020-01-22,1,Not Given
MX-2019-1244634,2019-10-29,1,Wrong Item
MX-2019-1245257,2019-12-15,1,Wrong Item
MX-2019-1247491,2019-02-16,1,Not Given
MX-2019-1251079,2019-06-25,1,Not Given
MX-2019-125127,2019-12-02,1,Not Given
MX-2019-1252611,2019-09-09,1,Not Given
MX-2019-1253132,2019-11-09,1,Wrong Item
MX-2019-1253647,2019-12-07,1,Wrong Item
MX-2019-1254718,2019-03-07,1,Wrong Item
MX-2019-1257049,2019-11-11,1,Wrong Item
MX-2019-1257690,2019-03-16,1,Not Given
MX-2019-1258406,2019-01-22,1,Wrong Item
MX-2019-1260068,2019-11-05,1,Not Given
MX-2019-1260657,2019-06-13,1,Wrong Item
MX-2019-1261319,2019-05-26,3,Wrong Item
MX-2019-126389,2019-12-23,1,Not Given
MX-2019-1263951,2019-06-28,1,Wrong Item
MX-2019-1264598,2019-10-24,1,Not Given
MX-2019-1264866,2019-10-20,1,Wrong Item
MX-2019-1265418,2019-09-15,1,Wrong Item
MX-2019-126564,2019-05-19,1,Wrong Item
MX-2019-1266792,2019-06-04,1,Wrong Color
MX-2019-1269623,2020-01-15,1,Wrong Item
MX-2019-1271610,2019-10-09,1,Wrong Item
MX-2019-127467,2019-03-21,1,Not Given
MX-2019-1278603,2019-05-04,1,Wrong Item
MX-2019-1279224,2019-10-19,1,Wrong Item
MX-2019-1281319,2019-03-10,1,Wrong Item
MX-2019-1281449,2019-11-26,1,Not Given
MX-2019-128293,2019-07-04,1,Wrong Item
MX-2019-1283131,2019-11-06,2,Not Needed
MX-2019-128327,2019-10-29,1,Wrong Color
MX-2019-1283307,2019-09-06,1,Wrong Item
MX-2019-1285790,2019-12-23,1,Wrong Color
MX-2019-128603,2019-08-24,1,Wrong Color
MX-2019-1286690,2019-10-03,1,Wrong Item
MX-2019-1287420,2019-11-17,1,Wrong Color
MX-2019-1287722,2019-12-18,1,Wrong Color
MX-2019-1288062,2019-11-07,1,Not Given
MX-2019-1288396,2019-11-16,1,Not Needed
MX-2019-1291730,2019-09-15,1,Wrong Color
MX-2019-129203,2019-04-04,1,Wrong Color
MX-2019-129238,2019-06-27,1,Wrong Item
MX-2019-1294374,2019-08-16,1,Not Given
MX-2019-1294904,2019-07-14,1,Not Given
MX-2019-1296568,2019-10-27,1,Wrong Item
MX-2019-1296865,2019-09-17,1,Wrong Item
MX-2019-1298640,2019-07-04,1,Not Given
MX-2019-1300310,2019-06-16,1,Not Given
MX-2019-1300564,2019-06-25,1,Not Given
MX-2019-1302493,2019-10-02,1,Wrong Item
MX-2019-1304136,2019-10-01,1,Wrong Color
MX-2019-1305037,2019-06-09,1,Wrong Item
MX-2019-130694,2019-03-29,1,Wrong Item
MX-2019-1310123,2019-06-21,1,Wrong Color
MX-2019-1310881,2019-05-31,1,Not Given
MX-2019-1311250,2019-06-05,1,Not Given
MX-2019-1311754,2019-01-09,1,Not Given
MX-2019-131226,2019-09-25,1,Wrong Item
MX-2019-1313534,2019-12-04,1,Wrong Item
MX-2019-131492,2019-10-12,1,Not Given
MX-2019-1316117,2019-08-11,1,Wrong Item
MX-2019-1316368,2019-10-07,1,Wrong Item
MX-2019-1317010,2019-05-16,1,Wrong Item
MX-2019-1318670,2019-06-06,3,Wrong Item
MX-2019-1320760,2019-09-23,1,Wrong Item
MX-2019-1320977,2019-02-15,1,Not Given
MX-2019-1321715,2019-09-20,1,Not Given
MX-2019-1322767,2019-07-15,1,Wrong Item
MX-2019-1323924,2019-03-16,1,Not Given
MX-2019-1326036,2020-01-02,1,Wrong Item
MX-2019-132626,2019-06-11,1,Not Given
MX-2019-1326310,2019-05-18,1,Wrong Item
MX-2019-1326638,2019-10-23,1,Not Given
MX-2019-1327542,2019-10-27,1,Not Given
MX-2019-132778,2019-11-26,1,Not Given
MX-2019-132885,2019-12-11,1,Not Given
MX-2019-1328967,2019-04-22,1,Wrong Color
MX-2019-132923,2019-07-27,1,Not Needed
MX-2019-1329496,2019-11-08,1,Not Given
MX-2019-13325,2019-06-02,1,Not Given
MX-2019-1334739,2019-12-06,1,Not Needed
MX-2019-1336387,2019-03-22,1,Wrong Item
MX-2019-1337865,2019-06-16,1,Not Given
MX-2019-1338343,2019-12-07,1,Not Given
MX-2019-1340497,2019-02-21,1,Wrong Item
MX-2019-1341033,2019-12-01,1,Wrong Item
MX-2019-1343284,2019-10-23,1,Wrong Item
MX-2019-1343545,2019-07-01,1,Wrong Item
MX-2019-1345694,2019-06-19,1,Wrong Color
MX-2019-1345940,2019-06-23,1,Not Given
MX-2019-1347236,2019-12-18,1,Wrong Item
MX-2019-134733,2019-10-27,1,Not Given
MX-2019-1347540,2019-10-10,1,Wrong Item
MX-2019-1347562,2019-12-12,2,Not Given
MX-2019-1348121,2019-04-29,1,Not Given
MX-2019-1351034,2019-07-05,1,Wrong Item
MX-2019-135307,2019-12-21,1,Wrong Item
MX-2019-135328,2019-05-15,1,Wrong Item
MX-2019-1354966,2019-08-07,1,Not Needed
MX-2019-135566,2019-06-24,1,Wrong Color
MX-2019-1355804,2019-07-04,1,Not Needed
MX-2019-1357300,2019-06-28,1,Not Given
MX-2019-1360612,2019-05-05,1,Not Given
MX-2019-1360969,2019-08-22,1,Not Given
MX-2019-1362196,2019-07-21,1,Not Given
MX-2019-1363134,2019-12-10,2,Not Given
MX-2019-1363380,2019-12-19,1,Wrong Item
MX-2019-1363876,2019-09-09,1,Not Given
MX-2019-1365351,2019-06-26,3,Wrong Item
MX-2019-1365368,2019-12-26,1,Wrong Item
MX-2019-1366396,2019-05-17,1,Wrong Item
MX-2019-1366699,2019-10-22,1,Wrong Item
MX-2019-1366846,2019-11-29,1,Not Given
MX-2019-1367560,2019-09-15,1,Wrong Color
MX-2019-1368536,2019-10-14,1,Wrong Color
MX-2019-137406,2019-08-12,1,Wrong Color
MX-2019-1374424,2019-07-02,1,Wrong Item
MX-2019-1375787,2019-11-28,1,Not Needed
MX-2019-137581,2019-12-28,1,Wrong Item
MX-2019-1377743,2019-09-24,1,Not Needed
MX-2019-1379500,2019-10-20,1,Not Given
MX-2019-1379555,2019-01-19,1,Not Given
MX-2019-1380003,2019-06-05,1,Wrong Item
MX-2019-1380906,2019-09-25,1,Wrong Item
MX-2019-138103,2019-10-10,2,Wrong Item
MX-2019-1381988,2019-07-21,1,Not Needed
MX-2019-1382558,2019-10-25,1,Wrong Color
MX-2019-1382855,2019-07-04,1,Wrong Item
MX-2019-1384725,2019-11-09,1,Not Needed
MX-2019-1385577,2019-01-07,1,Not Needed
MX-2019-1386111,2019-08-27,1,Wrong Item
MX-2019-1387390,2019-12-11,1,Wrong Color
MX-2019-1389923,2019-10-11,1,Not Given
MX-2019-1390069,2019-12-26,1,Wrong Item
MX-2019-1391044,2019-01-22,1,Not Needed
MX-2019-1391894,2019-10-08,1,Wrong Item
MX-2019-139280,2019-11-10,1,Not Given
MX-2019-1393450,2019-05-28,1,Wrong Item
MX-2019-1393507,2019-09-14,1,Wrong Item
MX-2019-1395530,2019-10-20,1,Wrong Color
MX-2019-1395750,2019-12-03,1,Not Needed
MX-2019-139591,2019-08-26,1,Wrong Color
MX-2019-1398675,2019-10-03,1,Wrong Item
MX-2019-1398694,2019-09-17,1,Wrong Item
MX-2019-1402041,2019-08-24,1,Wrong Color
MX-2019-140221,2019-12-04,1,Not Given
MX-2019-1402305,2019-11-05,1,Wrong Item
MX-2019-1402965,2019-08-24,1,Wrong Item
MX-2019-1404433,2019-07-20,1,Wrong Color
MX-2019-1404642,2019-05-11,1,Not Needed
MX-2019-1404961,2019-08-13,1,Wrong Item
MX-2019-140529,2019-04-29,1,Not Given
MX-2019-1405628,2019-12-01,1,Not Needed
MX-2019-1407441,2019-06-23,1,Not Given
MX-2019-1407520,2019-11-02,1,Not Given
MX-2019-141012,2019-09-22,1,Not Needed
MX-2019-141096,2019-11-15,1,Wrong Item
MX-2019-141215,2019-10-14,1,Not Given
MX-2019-1412192,2019-10-04,1,Wrong Item
MX-2019-1412529,2019-05-10,1,Not Needed
MX-2019-1416214,2019-06-11,1,Not Needed
MX-2019-141789,2019-11-20,1,Not Given
MX-2019-1418469,2019-06-12,1,Not Given
MX-2019-1418571,2019-08-01,1,Wrong Item
MX-2019-1419369,2020-01-05,1,Not Needed
MX-2019-1420579,2019-07-05,1,Wrong Item
MX-2019-1423034,2019-10-18,1,Not Given
MX-2019-1423740,2019-07-22,1,Wrong Item
MX-2019-1423874,2019-06-12,1,Not Needed
MX-2019-1424428,2019-09-29,1,Wrong Color
MX-2019-142468,2019-05-21,1,Not Given
MX-2019-142874,2019-07-12,1,Not Given
MX-2019-1430469,2019-12-02,1,Wrong Item
MX-2019-1432122,2019-11-12,1,Not Needed
MX-2019-1434594,2019-02-24,1,Not Given
MX-2019-1434819,2019-06-28,1,Not Given
MX-2019-1435707,2019-12-12,1,Not Given
MX-2019-1437321,2019-02-20,1,Not Given
MX-2019-1437996,2019-10-05,1,Not Given
MX-2019-1438438,2019-09-20,1,Not Given
MX-2019-1439530,2019-09-29,1,Not Given
MX-2019-1439767,2019-05-21,1,Wrong Item
MX-2019-1439798,2019-07-05,1,Not Given
MX-2019-1440618,2019-09-17,1,Not Given
MX-2019-144103,2019-12-27,1,Wrong Item
MX-2019-1442147,2019-12-02,1,Wrong Item
MX-2019-1442870,2019-05-30,1,Wrong Item
MX-2019-144407,2019-11-27,1,Not Needed
MX-2019-144470,2019-06-11,1,Not Given
MX-2019-1445951,2019-11-06,1,Wrong Item
MX-2019-144722,2019-06-24,1,Not Given
MX-2019-144806,2019-10-12,1,Wrong Color
MX-2019-1449718,2019-06-20,1,Not Given
MX-2019-1452093,2019-09-26,2,Not Given
MX-2019-1455852,2019-07-08,1,Not Given
MX-2019-1457633,2019-11-23,1,Not Given
MX-2019-1458720,2019-10-12,1,Wrong Item
MX-2019-1458790,2019-11-22,1,Wrong Color
MX-2019-1460261,2019-07-07,1,Wrong Item
MX-2019-146465,2019-03-22,1,Not Given
MX-2019-146542,2019-10-09,1,Wrong Item
MX-2019-1466705,2019-11-27,1,Not Given
MX-2019-1468845,2019-06-30,1,Not Needed
MX-2019-1469474,2019-05-14,1,Not Given
MX-2019-1469685,2019-02-28,1,Wrong Item
MX-2019-147,2019-11-11,1,Wrong Item
MX-2019-1471110,2019-06-17,1,Wrong Color
MX-2019-1471417,2019-10-25,1,Not Needed
MX-2019-1472321,2019-04-01,1,Not Given
MX-2019-1474910,2019-08-13,1,Wrong Color
MX-2019-1475119,2019-07-06,1,Not Given
MX-2019-1475169,2019-10-15,1,Not Given
MX-2019-147617,2019-05-12,1,Wrong Item
MX-2019-1476629,2020-01-21,1,Wrong Item
MX-2019-1476909,2019-09-07,1,Wrong Item
MX-2019-1476967,2019-09-22,1,Wrong Item
MX-2019-1478351,2019-10-23,1,Not Needed
MX-2019-1480419,2019-12-13,1,Not Given
MX-2019-1480817,2019-11-01,1,Wrong Item
MX-2019-1482289,2019-11-24,1,Wrong Item
MX-2019-1482392,2019-06-12,1,Not Given
MX-2019-1482573,2019-09-17,1,Wrong Item
MX-2019-1482969,2019-05-04,1,Wrong Item
MX-2019-148299,2019-12-04,1,Not Needed
MX-2019-148418,2019-09-12,1,Wrong Color
MX-2019-1484682,2019-09-05,1,Wrong Item
MX-2019-1485175,2019-04-10,1,Wrong Item
MX-2019-1485600,2019-10-11,1,Not Given
MX-2019-148642,2019-11-17,1,Wrong Item
MX-2019-1487277,2019-09-24,1,Wrong Item
MX-2019-1487970,2019-04-29,1,Wrong Item
MX-2019-148898,2019-08-09,1,Wrong Item
MX-2019-1489069,2019-08-14,1,Wrong Item
MX-2019-1489303,2019-04-09,1,Not Given
MX-2019-1490964,2019-10-31,1,Wrong Item
MX-2019-1491031,2019-11-25,1,Wrong Item
MX-2019-1491305,2019-11-11,1,Not Given
MX-2019-1491658,2020-01-07,1,Wrong Item
MX-2019-1494708,2019-07-19,1,Wrong Item
MX-2019-1497135,2019-11-21,1,Wrong Item
MX-2019-149734,2019-11-04,1,Not Needed
MX-2019-1498423,2019-12-12,1,Not Given
MX-2019-1501200,2019-10-03,1,Not Given
MX-2019-1502638,2019-01-16,1,Not Needed
MX-2019-1503478,2019-06-08,1,Wrong Color
MX-2019-1503666,2019-10-26,1,Not Given
MX-2019-1505929,2019-06-16,1,Wrong Item
MX-2019-1506755,2019-11-19,1,Wrong Item
MX-2019-1507818,2019-10-27,1,Wrong Item
MX-2019-150812,2020-01-16,1,Wrong Color
MX-2019-1508259,2019-08-03,1,Not Given
MX-2019-150868,2019-11-07,1,Wrong Color
MX-2019-1508716,2019-04-27,1,Wrong Item
MX-2019-1509014,2019-12-23,1,Wrong Color
MX-2019-150919,2019-09-07,1,Wrong Color
MX-2019-1512368,2019-06-26,1,Not Given
MX-2019-151244,2019-12-15,1,Wrong Item
MX-2019-151323,2019-07-02,1,Not Given
MX-2019-1513251,2019-05-14,1,Not Needed
MX-2019-1515123,2019-05-29,1,Wrong Item
MX-2019-1515602,2019-06-05,1,Wrong Item
MX-2019-1515642,2019-04-16,1,Wrong Color
MX-2019-1516025,2019-05-20,1,Not Given
MX-2019-1516918,2019-09-17,2,Not Given
MX-2019-1517119,2019-09-14,1,Not Given
MX-2019-1517125,2019-09-05,1,Wrong Item
MX-2019-151726,2019-11-10,1,Not Given
MX-2019-151743,2019-12-08,1,Wrong Item
MX-2019-1519155,2019-09-15,1,Wrong Item
MX-2019-152114,2019-06-21,1,Not Needed
MX-2019-1521687,2019-09-12,1,Wrong Color
MX-2019-1522320,2019-12-25,1,Wrong Item
MX-2019-1522679,2019-09-25,1,Wrong Color
MX-2019-1523776,2019-02-20,1,Not Given
MX-2019-1524001,2019-09-25,2,Wrong Item
MX-2019-1524007,2019-10-28,1,Wrong Color
MX-2019-1524942,2019-11-02,1,Wrong Item
MX-2019-1525877,2019-11-24,1,Wrong Item
MX-2019-1526189,2019-06-21,1,Not Given
MX-2019-1527791,2019-12-05,1,Not Given
MX-2019-1529574,2019-10-29,1,Not Needed
MX-2019-1529667,2019-07-01,1,Wrong Color
MX-2019-153227,2019-09-20,1,Wrong Item
MX-2019-1532414,2019-11-20,1,Not Needed
MX-2019-153422,2019-11-26,1,Not Given
MX-2019-1536150,2019-04-20,1,Not Given
MX-2019-153689,2019-05-20,2,Not Given
MX-2019-1537044,2020-01-03,1,Wrong Color
MX-2019-1537045,2019-11-02,1,Wrong Item
MX-2019-1537800,2019-08-15,1,Not Given
MX-2019-1538820,2019-10-15,1,Wrong Item
MX-2019-1539,2019-03-03,1,Wrong Item
MX-2019-1539052,2019-11-01,1,Wrong Color
MX-2019-1541589,2019-12-07,1,Wrong Item
MX-2019-1542614,2019-06-19,1,Wrong Item
MX-2019-1543281,2019-08-05,1,Not Needed
MX-2019-154340,2019-04-25,1,Not Given
MX-2019-1545998,2019-05-19,1,Wrong Item
MX-2019-1547290,2019-07-08,1,Not Given
MX-2019-1547657,2019-08-22,1,Wrong Item
MX-2019-1548477,2019-12-04,1,Wrong Item
MX-2019-154907,2019-12-06,1,Not Given
MX-2019-1550690,2019-04-29,1,Not Given
MX-2019-1551890,2019-12-03,1,Wrong Item
MX-2019-1552678,2019-11-26,1,Wrong Item
MX-2019-1553731,2019-12-17,1,Wrong Item
MX-2019-155590,2019-07-08,1,Not Given
MX-2019-1556899,2019-09-08,1,Wrong Color
MX-2019-1557859,2019-11-29,1,Not Given
MX-2019-1559042,2019-01-29,1,Not Given
MX-2019-1560009,2019-09-29,1,Wrong Color
MX-2019-1560130,2019-11-14,2,Not Given
MX-2019-1560219,2019-11-08,2,Not Given
MX-2019-156292,2019-11-14,2,Not Needed
MX-2019-1563631,2019-09-19,1,Not Given
MX-2019-156419,2019-06-22,1,Not Given
MX-2019-156503,2019-10-20,2,Wrong Item
MX-2019-1566415,2020-01-18,1,Wrong Item
MX-2019-1566562,2019-11-27,1,Not Given
MX-2019-1567230,2019-07-11,1,Not Given
MX-2019-1567998,2019-04-29,1,Wrong Color
MX-2019-156867,2019-02-11,1,Not Needed
MX-2019-1569479,2019-07-03,1,Not Given
MX-2019-1571109,2019-08-18,1,Not Given
MX-2019-1571905,2019-08-05,1,Not Given
MX-2019-157336,2019-06-13,1,Not Given
MX-2019-1574593,2019-12-21,1,Not Needed
MX-2019-1577245,2019-10-20,2,Not Needed
MX-2019-1577812,2019-10-28,1,Wrong Color
MX-2019-1578286,2019-01-28,1,Wrong Item
MX-2019-1581700,2019-10-04,1,Not Given
MX-2019-1583782,2019-12-02,1,Not Given
MX-2019-1585476,2019-10-14,1,Not Given
MX-2019-1585687,2019-04-09,2,Not Given
MX-2019-1586839,2019-10-25,1,Wrong Item
MX-2019-1588542,2019-11-02,1,Not Given
MX-2019-1589132,2019-07-11,1,Wrong Color
MX-2019-1592470,2019-11-17,1,Wrong Item
MX-2019-1592599,2019-05-03,1,Not Given
MX-2019-1592844,2019-05-08,3,Wrong Item
MX-2019-1593937,2019-06-09,2,Wrong Color
MX-2019-1594637,2019-06-29,1,Not Needed
MX-2019-1597814,2019-11-10,1,Wrong Item
MX-2019-1600232,2019-11-01,1,Wrong Color
MX-2019-1601494,2019-11-02,1,Wrong Color
MX-2019-1601747,2019-06-28,1,Not Given
MX-2019-160284,2019-10-12,1,Not Given
MX-2019-160334,2019-10-18,1,Wrong Item
MX-2019-1603802,2019-07-03,1,Not Given
MX-2019-1604111,2020-01-05,1,Wrong Item
MX-2019-1606637,2019-06-08,1,Not Given
MX-2019-160850,2019-05-24,1,Wrong Color
MX-2019-1608615,2019-12-08,1,Wrong Item
MX-2019-1608669,2019-09-05,1,Wrong Item
MX-2019-1609165,2019-10-17,1,Wrong Item
MX-2019-1610829,2019-06-12,1,Wrong Item
MX-2019-1613410,2019-10-17,1,Not Given
MX-2019-161368,2019-06-05,1,Wrong Item
MX-2019-1614377,2019-05-31,1,Wrong Item
MX-2019-1615822,2019-07-17,1,Not Given
MX-2019-1617483,2019-05-18,1,Not Needed
MX-2019-1618098,2019-06-17,1,Not Needed
MX-2019-1618401,2019-05-05,1,Wrong Color
MX-2019-161934,2019-11-25,1,Wrong Item
MX-2019-162117,2019-06-06,1,Not Given
MX-2019-1622578,2020-01-25,1,Not Needed
MX-2019-1624628,2019-09-09,1,Wrong Item
MX-2019-1624634,2019-06-08,1,Not Needed
MX-2019-1624863,2020-01-11,1,Not Needed
MX-2019-1625001,2019-11-12,1,Wrong Item
MX-2019-1625281,2019-07-17,1,Not Given
