,order_id,order_date,ship_date,ship_mode,customer_id,product_id,sales,quantity,discount,profit,postal_code,region_id
599,AG-2017-2099725,2017-11-24,2017-11-27,Second Class,KF-6285,OFF-TEN-10000894,46.5,2,0.07,0.05,,8567.0
600,AG-2017-2122496,2017-07-15,2017-07-16,Standard Class,AA-480,FUR-DEF-10000346,110.1,1,0.07,0.05,,3080.0
601,AG-2017-2137674,2017-10-27,2017-10-27,Standard Class,MV-8190,FUR-HAR-10003548,63.87,1,0.17,0.15,,4207.0
602,AG-2017-2151360,2017-05-17,2017-05-22,Standard Class,CP-2340,TEC-OKI-10003124,314.1,1,0.27,0.24,,783.0
603,AG-2017-2200,2017-11-29,2017-12-02,First Class,TS-11505,FUR-DAN-10004510,1447.44,4,0.2,506.52,60653.0,1488.0
604,AG-2017-2205747,2017-12-14,2017-12-17,Standard Class,TS-11505,FUR-DAN-10004510,1447.44,4,0.22,0.2,,2898.0
605,AG-2017-2218333,2017-12-03,2017-12-06,Standard Class,MV-8190,FUR-HAR-10003548,63.87,1,0.17,0.15,,2570.0
606,AG-2017-2220,2017-11-09,2017-11-13,Standard Class,MV-8190,FUR-HAR-10003548,63.87,1,0.15,20.43,,3080.0
607,AG-2017-2220,2017-12-26,2017-12-30,Standard Class,PO-8865,OFF-SAN-10002639,23.52,1,0.1,0.45,21215.0,5636.0
608,AG-2017-2220,2017-12-26,2017-12-30,Standard Class,PO-8865,TEC-HEW-10002304,1908.72,6,0.2,190.8,,12699.0
609,AG-2017-222868,2017-05-16,2017-05-21,Standard Class,SZ-10035,OFF-HOO-10001448,391.68,4,0.32,0.29,,2570.0
610,AG-2017-2230417,2017-06-11,2017-06-15,Same Day,CP-2340,OFF-XER-10004519,46.38,1,0.02,0.0,,7494.0
611,AG-2017-2234105,2017-11-17,2017-11-18,First Class,PF-9165,OFF-JIF-10000704,8.52,1,0.02,0.0,,1784.0
612,AG-2017-2235592,2017-10-05,2017-10-07,Standard Class,LC-7050,FUR-SAU-10004221,599.28,4,0.22,0.2,,7530.0
613,AG-2017-2258358,2017-11-26,2017-11-29,Same Day,GH-4410,OFF-SAN-10000335,16.71,1,0.02,0.0,,1573.0
614,AG-2017-2266238,2017-01-09,2017-01-12,Same Day,RB-9570,OFF-STO-10003342,13.59,1,0.02,0.0,,4023.0
615,AG-2017-2268290,2017-06-16,2017-06-20,Standard Class,CP-2340,TEC-OKI-10003124,314.1,1,0.27,0.24,,1410.0
616,AG-2017-2292760,2017-05-13,2017-05-14,Standard Class,SZ-10035,OFF-HOO-10001448,391.68,4,0.32,0.29,,1826.0
617,AG-2017-2294147,2017-06-27,2017-06-27,Second Class,CP-2340,OFF-ACC-10004538,109.44,8,0.12,0.1,,3104.0
618,AG-2017-2300546,2017-12-25,2017-12-25,First Class,PF-9165,OFF-JIF-10000704,8.52,1,0.02,0.0,,2898.0
619,AG-2017-231367,2017-08-30,2017-09-03,Second Class,BP-1230,OFF-CAR-10001577,199.08,4,0.12,0.1,33614.0,3688.0
620,AG-2017-2324416,2017-09-07,2017-09-12,Standard Class,DC-3285,TEC-HP -10004082,172.53,1,0.22,0.2,,1410.0
621,AG-2017-2329679,2017-12-10,2017-12-14,Second Class,KF-6285,OFF-TEN-10000894,46.5,2,0.07,0.05,,4792.0
622,AG-2017-2331238,2017-09-11,2017-09-11,Same Day,CC-2430,OFF-SAN-10001546,118.8,4,0.02,0.0,,63249.0
623,AG-2017-2333821,2017-08-27,2017-08-27,Second Class,DC-3285,OFF-SME-10002823,96.96,2,0.07,0.05,,1826.0
624,AG-2017-2336176,2017-02-27,2017-03-01,Standard Class,LM-7065,OFF-STA-10000054,11.31,1,0.12,0.1,,1410.0
625,AG-2017-2344754,2017-03-18,2017-03-20,Same Day,LM-7065,OFF-AVE-10000909,71.1,6,0.02,0.0,,59565.0
626,AG-2017-2363690,2017-05-16,2017-05-20,Second Class,CP-2340,OFF-CAR-10004661,50.13,1,0.12,0.1,94122.0,4553.0
627,AG-2017-2365227,2017-12-22,2017-12-23,First Class,PF-9165,OFF-JIF-10000704,8.52,1,0.02,0.0,,193.0
628,AG-2017-2374449,2017-06-22,2017-06-26,Standard Class,CP-2340,OFF-STA-10001791,17.88,1,0.12,0.1,,6017.0
629,AG-2017-2375982,2017-03-12,2017-03-16,Same Day,LM-7065,OFF-AVE-10000909,71.1,6,0.02,0.0,,1573.0
630,AG-2017-2385352,2017-08-28,2017-08-29,Same Day,CC-2430,OFF-SAN-10001546,118.8,4,0.02,0.0,,1573.0
631,AG-2017-2385727,2017-05-15,2017-05-17,Standard Class,CP-2340,TEC-OKI-10003124,314.1,1,0.27,0.24,,1864.0
632,AG-2017-2398630,2017-07-30,2017-08-04,Second Class,DC-3285,OFF-SME-10002823,96.96,2,0.07,0.05,,3855.0
633,AG-2017-2403491,2017-08-28,2017-09-02,Standard Class,AA-480,FUR-DEF-10000346,110.1,1,0.07,0.05,47201.0,1488.0
634,AG-2017-2416217,2017-11-28,2017-12-02,Same Day,GH-4410,OFF-SAN-10000335,16.71,1,0.02,0.0,,1573.0
635,AG-2017-2420015,2017-09-28,2017-10-01,Same Day,CC-2430,OFF-SAN-10001546,118.8,4,0.02,0.0,,29245.0
636,AG-2017-2425632,2017-11-17,2017-11-18,Standard Class,PF-9165,TEC-BRO-10003401,189.69,1,0.22,0.2,,3539.0
637,AG-2017-2430,2017-08-31,2017-09-05,Standard Class,CC-2430,FUR-TEN-10000325,17.55,1,0.05,0.87,,1573.0
638,AG-2017-2430,2017-08-31,2017-09-05,Standard Class,CC-2430,OFF-SAN-10001546,118.8,4,0.0,53.4,,1573.0
639,AG-2017-2430,2017-08-31,2017-09-05,Standard Class,CC-2430,OFF-SAN-10004618,16.89,1,0.0,6.9,,2570.0
640,AG-2017-243568,2017-01-05,2017-01-09,Same Day,RB-9570,OFF-STO-10003342,13.59,1,0.02,0.0,43229.0,5636.0
641,AG-2017-2446009,2017-01-20,2017-01-21,Same Day,RB-9570,OFF-GRE-10000328,33.36,2,0.02,0.0,,3104.0
642,AG-2017-2459923,2017-09-11,2017-09-11,Second Class,DC-3285,OFF-SME-10002823,96.96,2,0.07,0.05,98115.0,4553.0
643,AG-2017-2463119,2017-08-04,2017-08-08,Standard Class,CC-2430,FUR-TEN-10000325,17.55,1,0.07,0.05,,2898.0
644,AG-2017-2469955,2017-08-03,2017-08-05,Standard Class,CC-2430,FUR-TEN-10000325,17.55,1,0.07,0.05,19143.0,5636.0
645,AG-2017-2484054,2017-11-29,2017-12-03,Second Class,KF-6285,TEC-LOG-10001750,29.49,1,0.02,0.0,,4792.0
646,AG-2017-2486629,2017-08-19,2017-08-19,Second Class,BP-1230,OFF-CAR-10001577,199.08,4,0.12,0.1,,783.0
647,AG-2017-2489843,2017-08-31,2017-09-02,Same Day,CC-2430,OFF-SAN-10001546,118.8,4,0.02,0.0,,19250.0
648,AG-2017-2498990,2017-05-26,2017-05-29,Standard Class,CP-2340,FUR-BUS-10001187,824.28,2,0.22,0.2,77095.0,1488.0
649,AG-2017-2515443,2017-09-22,2017-09-23,Same Day,CC-2430,OFF-SAN-10004618,16.89,1,0.02,0.0,,3104.0
650,AG-2017-252462,2017-03-13,2017-03-14,Second Class,LM-7065,OFF-TEN-10003948,16.5,1,0.07,0.05,,1826.0
651,AG-2017-2538875,2017-08-03,2017-08-05,Standard Class,BP-1230,TEC-STA-10003925,163.62,1,0.27,0.24,14215.0,5636.0
652,AG-2017-2542227,2017-04-28,2017-04-30,Standard Class,CP-2340,FUR-BUS-10001187,824.28,2,0.22,0.2,,1573.0
653,AG-2017-2560791,2017-12-08,2017-12-08,Same Day,GH-4410,OFF-SAN-10000335,16.71,1,0.02,0.0,,3539.0
654,AG-2017-2568425,2017-11-11,2017-11-15,First Class,PF-9165,OFF-JIF-10000704,8.52,1,0.02,0.0,6708.0,5636.0
655,AG-2017-2569200,2017-08-31,2017-09-02,Second Class,LC-7050,OFF-WIL-10002153,27.45,1,0.12,0.1,,4792.0
656,AG-2017-257515,2017-11-22,2017-11-26,First Class,PF-9165,OFF-JIF-10000704,8.52,1,0.02,0.0,46226.0,1488.0
657,AG-2017-2616979,2017-05-07,2017-05-09,Same Day,CP-2340,OFF-XER-10004519,46.38,1,0.02,0.0,77095.0,1488.0
658,AG-2017-2655268,2017-11-07,2017-11-12,First Class,PF-9165,OFF-JIF-10000704,8.52,1,0.02,0.0,,3104.0
659,AG-2017-2662459,2017-12-04,2017-12-07,Standard Class,PO-8865,OFF-SAN-10002639,23.52,1,0.12,0.1,,1784.0
660,AG-2017-2666674,2017-05-11,2017-05-14,Same Day,CP-2340,OFF-XER-10004519,46.38,1,0.02,0.0,,2125.0
661,AG-2017-2685991,2017-01-10,2017-01-12,Standard Class,DK-2835,TEC-PAN-10002365,1589.4,6,0.27,0.24,94122.0,4553.0
662,AG-2017-269511,2017-05-29,2017-05-29,Same Day,SZ-10035,OFF-STO-10001839,16.53,1,0.02,0.0,,3080.0
663,AG-2017-2700033,2017-11-30,2017-12-03,Standard Class,LM-7065,TEC-EPS-10003568,234.3,2,0.27,0.24,,4011.0
664,AG-2017-2704734,2017-11-16,2017-11-19,Second Class,KF-6285,TEC-LOG-10001750,29.49,1,0.02,0.0,,3080.0
665,AG-2017-271271,2017-05-06,2017-05-11,Second Class,CP-2340,OFF-CAR-10004661,50.13,1,0.12,0.1,,4792.0
666,AG-2017-2717290,2017-02-03,2017-02-08,Same Day,RB-9570,OFF-STO-10003342,13.59,1,0.02,0.0,,4792.0
667,AG-2017-2727295,2017-08-29,2017-09-02,Second Class,DC-3285,OFF-SME-10002823,96.96,2,0.07,0.05,78207.0,1488.0
668,AG-2017-273931,2017-11-09,2017-11-14,Standard Class,MV-8190,FUR-HAR-10003548,63.87,1,0.17,0.15,,7494.0
669,AG-2017-2781236,2017-04-30,2017-04-30,Same Day,SZ-10035,OFF-STO-10001839,16.53,1,0.02,0.0,,2125.0
670,AG-2017-2791867,2017-06-24,2017-06-27,Standard Class,CP-2340,FUR-BUS-10001187,824.28,2,0.22,0.2,,12699.0
671,AG-2017-2792286,2017-01-05,2017-01-08,Standard Class,MW-8220,FUR-HON-10002599,116.04,2,0.17,0.15,,3104.0
672,AG-2017-2807527,2017-06-07,2017-06-07,Second Class,CP-2340,OFF-CAR-10004661,50.13,1,0.12,0.1,,3939.0
673,AG-2017-2823367,2017-08-30,2017-08-31,Same Day,CC-2430,OFF-SAN-10004618,16.89,1,0.02,0.0,60653.0,1488.0
674,AG-2017-2830222,2017-09-30,2017-10-03,Standard Class,LC-7050,FUR-SAU-10004221,599.28,4,0.22,0.2,,3080.0
675,AG-2017-2845066,2017-02-21,2017-02-22,Same Day,LM-7065,OFF-AVE-10000909,71.1,6,0.02,0.0,,4792.0
676,AG-2017-2846575,2017-10-12,2017-10-15,Standard Class,MV-8190,FUR-HAR-10003548,63.87,1,0.17,0.15,,13554.0
677,AG-2017-2858204,2017-03-06,2017-03-07,Second Class,LM-7065,OFF-TEN-10003948,16.5,1,0.07,0.05,,3104.0
678,AG-2017-2884484,2017-12-24,2017-12-26,Same Day,LM-7065,OFF-STO-10004779,57.48,4,0.02,0.0,,3280.0
679,AG-2017-2899755,2017-12-26,2017-12-28,First Class,PF-9165,OFF-JIF-10000704,8.52,1,0.02,0.0,,783.0
680,AG-2017-2908443,2017-04-29,2017-04-30,Standard Class,CP-2340,OFF-CUI-10002413,38.04,1,0.32,0.29,,3849.0
681,AG-2017-2919867,2017-05-14,2017-05-15,Standard Class,CP-2340,OFF-CUI-10002413,38.04,1,0.32,0.29,,3855.0
682,AG-2017-2922656,2017-08-02,2017-08-03,Standard Class,BP-1230,TEC-STA-10003925,163.62,1,0.27,0.24,,17455.0
683,AG-2017-2956090,2017-07-16,2017-07-21,Standard Class,AA-480,FUR-DEF-10000346,110.1,1,0.07,0.05,,4792.0
684,AG-2017-2967943,2017-05-06,2017-05-09,Same Day,CP-2340,OFF-XER-10000846,589.32,12,0.02,0.0,,3280.0
685,AG-2017-2970576,2017-02-22,2017-02-27,Standard Class,LM-7065,OFF-BIC-10001823,109.92,2,0.12,0.1,,19848.0
686,AG-2017-2973754,2017-06-12,2017-06-17,Second Class,CP-2340,TEC-CIS-10001877,321.84,4,0.12,0.1,,783.0
687,AG-2017-2974138,2017-04-03,2017-04-04,Same Day,LM-7065,OFF-AVE-10000909,71.1,6,0.02,0.0,,3210.0
688,AG-2017-2976497,2017-07-24,2017-07-27,Second Class,BP-1230,OFF-CAR-10001577,199.08,4,0.12,0.1,,3870.0
689,AG-2017-2977070,2017-07-11,2017-07-13,Second Class,MP-7470,OFF-SME-10001149,17.52,1,0.07,0.05,,3939.0
690,AG-2017-2997173,2017-04-08,2017-04-09,Same Day,LM-7065,OFF-AVE-10000909,71.1,6,0.02,0.0,,3031.0
691,AG-2017-3004315,2017-11-24,2017-11-27,Standard Class,PF-9165,TEC-BRO-10003401,189.69,1,0.22,0.2,,3849.0
692,AG-2017-3028070,2017-12-02,2017-12-04,Standard Class,TS-11505,FUR-DAN-10004510,1447.44,4,0.22,0.2,36608.0,3688.0
693,AG-2017-3042875,2017-11-10,2017-11-15,Second Class,KF-6285,OFF-AVE-10004909,29.37,1,0.12,0.1,95123.0,4553.0
694,AG-2017-305080,2017-11-29,2017-12-02,Same Day,GH-4410,OFF-SAN-10000335,16.71,1,0.02,0.0,,2570.0
695,AG-2017-3089001,2017-09-16,2017-09-21,Same Day,CC-2430,OFF-SAN-10004618,16.89,1,0.02,0.0,,7494.0
696,AG-2017-3094730,2017-08-01,2017-08-03,Standard Class,AA-480,FUR-DEF-10000346,110.1,1,0.07,0.05,90049.0,4553.0
697,AG-2017-3101580,2017-09-02,2017-09-07,Standard Class,DC-3285,TEC-HP -10004082,172.53,1,0.22,0.2,,2570.0
698,AG-2017-312103,2017-12-26,2017-12-30,Standard Class,PO-8865,OFF-SAN-10002639,23.52,1,0.12,0.1,,4792.0
699,AG-2017-3140736,2017-12-30,2018-01-02,First Class,PF-9165,OFF-JIF-10000704,8.52,1,0.02,0.0,,2125.0
700,AG-2017-3146248,2017-07-27,2017-08-01,Second Class,MP-7470,OFF-SME-10001149,17.52,1,0.07,0.05,,3031.0
701,AG-2017-3157512,2017-12-06,2017-12-09,Standard Class,PO-8865,OFF-SAN-10002639,23.52,1,0.12,0.1,,2570.0
702,AG-2017-3162898,2017-11-04,2017-11-09,Standard Class,PF-9165,TEC-BRO-10003401,189.69,1,0.22,0.2,,3855.0
703,AG-2017-3168649,2017-09-03,2017-09-04,Second Class,MP-7470,OFF-SME-10001149,17.52,1,0.07,0.05,,4792.0
704,AG-2017-3170017,2017-01-11,2017-01-12,Standard Class,EG-3900,TEC-BRO-10003380,260.49,1,0.22,0.2,,4792.0
705,AG-2017-3181453,2017-10-01,2017-10-04,Standard Class,LC-7050,FUR-SAU-10004221,599.28,4,0.22,0.2,,3104.0
706,AG-2017-3184900,2017-08-13,2017-08-15,Second Class,BP-1230,OFF-CAR-10001577,199.08,4,0.12,0.1,,6017.0
707,AG-2017-3189260,2017-11-22,2017-11-23,Standard Class,LM-7065,TEC-EPS-10003568,234.3,2,0.27,0.24,,4792.0
708,AG-2017-3190,2017-05-19,2017-05-24,Standard Class,SZ-10035,OFF-HOO-10001448,391.68,4,0.3,3.84,,3080.0
709,AG-2017-3190,2017-05-19,2017-05-24,Standard Class,SZ-10035,OFF-STO-10001839,16.53,1,0.0,7.26,,1826.0
710,AG-2017-319357,2017-01-07,2017-01-12,Standard Class,EG-3900,OFF-CUI-10000105,1111.56,4,0.32,0.29,,3080.0
711,AG-2017-3210335,2017-11-27,2017-12-02,Second Class,KF-6285,TEC-LOG-10001750,29.49,1,0.02,0.0,,1826.0
712,AG-2017-3219879,2017-12-09,2017-12-13,Second Class,KF-6285,OFF-AVE-10004909,29.37,1,0.12,0.1,,4792.0
713,AG-2017-3228615,2017-06-06,2017-06-08,Standard Class,CP-2340,OFF-CUI-10002413,38.04,1,0.32,0.29,94122.0,4553.0
714,AG-2017-3240292,2017-05-30,2017-06-04,Standard Class,CP-2340,OFF-STA-10001791,17.88,1,0.12,0.1,,1826.0
715,AG-2017-3276875,2017-03-01,2017-03-02,Same Day,LM-7065,OFF-AVE-10000909,71.1,6,0.02,0.0,,16676.0
716,AG-2017-3284076,2017-01-04,2017-01-04,Standard Class,EG-3900,TEC-BRO-10003380,260.49,1,0.22,0.2,,1573.0
717,AG-2017-3285270,2017-04-20,2017-04-22,Standard Class,SZ-10035,OFF-HOO-10001448,391.68,4,0.32,0.29,,4207.0
718,AG-2017-3296816,2017-11-19,2017-11-22,First Class,PF-9165,OFF-JIF-10000704,8.52,1,0.02,0.0,,3080.0
719,AG-2017-331077,2017-11-30,2017-11-30,Standard Class,PO-8865,TEC-HEW-10002304,1908.72,6,0.22,0.2,,3373.0
720,AG-2017-3330581,2017-01-21,2017-01-25,Same Day,RB-9570,OFF-STO-10003342,13.59,1,0.02,0.0,,3080.0
721,AG-2017-3339250,2017-08-30,2017-09-02,Standard Class,DC-3285,TEC-HP -10004082,172.53,1,0.22,0.2,,3722.0
722,AG-2017-3340346,2017-09-01,2017-09-02,Standard Class,AA-480,FUR-DEF-10000346,110.1,1,0.07,0.05,95661.0,4553.0
723,AG-2017-3354423,2017-09-03,2017-09-07,Same Day,LC-7050,OFF-STO-10004910,18.66,1,0.02,0.0,,783.0
724,AG-2017-3362150,2017-09-06,2017-09-11,Second Class,DC-3285,OFF-SME-10002823,96.96,2,0.07,0.05,,2125.0
725,AG-2017-336313,2017-08-15,2017-08-18,Same Day,CC-2430,OFF-SAN-10001546,118.8,4,0.02,0.0,,783.0
726,AG-2017-339849,2017-06-14,2017-06-19,Same Day,CP-2340,OFF-XER-10000846,589.32,12,0.02,0.0,85023.0,4553.0
727,AG-2017-3398556,2017-07-19,2017-07-20,Standard Class,BP-1230,TEC-STA-10003925,163.62,1,0.27,0.24,,1573.0
728,AG-2017-3412680,2017-06-18,2017-06-21,Same Day,CP-2340,OFF-XER-10000846,589.32,12,0.02,0.0,,2898.0
729,AG-2017-3414874,2017-09-04,2017-09-08,Standard Class,DC-3285,TEC-HP -10004082,172.53,1,0.22,0.2,,6017.0
730,AG-2017-3422397,2017-12-06,2017-12-07,Standard Class,PO-8865,OFF-SAN-10002639,23.52,1,0.12,0.1,,783.0
731,AG-2017-3423772,2017-01-11,2017-01-15,Standard Class,EG-3900,FUR-DEF-10000572,103.92,2,0.07,0.05,,3031.0
732,AG-2017-3447948,2017-11-12,2017-11-14,Standard Class,TS-11505,FUR-DAN-10004510,1447.44,4,0.22,0.2,,3104.0
733,AG-2017-3451368,2017-06-10,2017-06-15,Standard Class,CP-2340,FUR-BUS-10001187,824.28,2,0.22,0.2,,2125.0
734,AG-2017-3462496,2017-12-29,2018-01-02,Standard Class,PO-8865,TEC-HEW-10002304,1908.72,6,0.22,0.2,45011.0,5636.0
735,AG-2017-3483297,2017-01-06,2017-01-08,Standard Class,EG-3900,OFF-CUI-10000105,1111.56,4,0.32,0.29,,3373.0
736,AG-2017-3485029,2017-10-14,2017-10-18,Same Day,LC-7050,OFF-STO-10004910,18.66,1,0.02,0.0,,2898.0
737,AG-2017-3508278,2017-05-01,2017-05-06,Second Class,CP-2340,OFF-ACC-10004538,109.44,8,0.12,0.1,,1410.0
738,AG-2017-352026,2017-12-04,2017-12-05,Same Day,LM-7065,OFF-STO-10004779,57.48,4,0.02,0.0,,3104.0
739,AG-2017-3556523,2017-10-08,2017-10-09,Second Class,LC-7050,OFF-WIL-10002153,27.45,1,0.12,0.1,,3104.0
740,AG-2017-3573336,2017-04-29,2017-05-02,Standard Class,CP-2340,TEC-OKI-10003124,314.1,1,0.27,0.24,,1546.0
741,AG-2017-3584321,2017-06-11,2017-06-14,Same Day,CP-2340,OFF-XER-10004519,46.38,1,0.02,0.0,90049.0,4553.0
742,AG-2017-3591603,2017-08-12,2017-08-12,Standard Class,AA-480,FUR-DEF-10000346,110.1,1,0.07,0.05,,3104.0
743,AG-2017-3616897,2017-12-08,2017-12-12,Standard Class,PO-8865,TEC-HEW-10002304,1908.72,6,0.22,0.2,,4792.0
744,AG-2017-362978,2017-12-04,2017-12-09,Second Class,KF-6285,OFF-AVE-10004909,29.37,1,0.12,0.1,,4792.0
745,AG-2017-3633227,2017-07-28,2017-08-01,Second Class,DC-3285,OFF-SME-10002823,96.96,2,0.07,0.05,,2125.0
746,AG-2017-3641383,2017-03-01,2017-03-03,Second Class,LM-7065,OFF-TEN-10003948,16.5,1,0.07,0.05,,2253.0
747,AG-2017-3651367,2017-12-12,2017-12-13,Standard Class,PF-9165,TEC-BRO-10003401,189.69,1,0.22,0.2,,3031.0
748,AG-2017-3656282,2017-12-02,2017-12-05,Second Class,KF-6285,OFF-TEN-10000894,46.5,2,0.07,0.05,10035.0,5636.0
749,AG-2017-3665101,2017-05-01,2017-05-03,Standard Class,CP-2340,FUR-BUS-10001187,824.28,2,0.22,0.2,47905.0,1488.0
750,AG-2017-3704044,2017-12-07,2017-12-10,Standard Class,LM-7065,TEC-EPS-10003568,234.3,2,0.27,0.24,,3031.0
751,AG-2017-3715273,2017-06-13,2017-06-16,Standard Class,SZ-10035,OFF-HOO-10001448,391.68,4,0.32,0.29,,16676.0
752,AG-2017-3716155,2017-03-08,2017-03-12,Same Day,LM-7065,OFF-AVE-10000909,71.1,6,0.02,0.0,,2898.0
753,AG-2017-3727980,2017-11-02,2017-11-03,First Class,PF-9165,OFF-JIF-10000704,8.52,1,0.02,0.0,,2570.0
754,AG-2017-373376,2017-12-28,2017-12-28,First Class,PF-9165,OFF-JIF-10000704,8.52,1,0.02,0.0,,4207.0
755,AG-2017-3734554,2017-09-20,2017-09-23,Standard Class,LC-7050,FUR-SAU-10004221,599.28,4,0.22,0.2,90049.0,4553.0
756,AG-2017-3736609,2017-05-01,2017-05-02,Standard Class,CP-2340,OFF-STA-10001791,17.88,1,0.12,0.1,10035.0,5636.0
757,AG-2017-374767,2017-07-01,2017-07-01,Standard Class,BP-1230,TEC-STA-10003925,163.62,1,0.27,0.24,,13836.0
758,AG-2017-3748404,2017-10-17,2017-10-18,Standard Class,MV-8190,FUR-HAR-10003548,63.87,1,0.17,0.15,,4792.0
759,AG-2017-3751176,2017-01-07,2017-01-12,Standard Class,RB-9570,OFF-KIT-10002357,199.2,2,0.32,0.29,7060.0,5636.0
760,AG-2017-3757580,2017-12-24,2017-12-29,Standard Class,PO-8865,TEC-HEW-10002304,1908.72,6,0.22,0.2,,6093.0
761,AG-2017-3775416,2017-03-29,2017-04-02,Standard Class,LM-7065,OFF-BIC-10001823,109.92,2,0.12,0.1,,7494.0
762,AG-2017-3779152,2017-01-26,2017-01-26,Second Class,RB-9570,OFF-SME-10004160,16.56,1,0.07,0.05,,2125.0
763,AG-2017-3787402,2017-11-06,2017-11-08,First Class,PF-9165,OFF-JIF-10000704,8.52,1,0.02,0.0,,2570.0
764,AG-2017-3792598,2017-08-25,2017-08-28,Second Class,MP-7470,OFF-SME-10001149,17.52,1,0.07,0.05,,783.0
765,AG-2017-381149,2017-12-06,2017-12-07,Standard Class,PF-9165,TEC-BRO-10003401,189.69,1,0.22,0.2,,1546.0
766,AG-2017-3831369,2017-12-13,2017-12-14,Second Class,KF-6285,OFF-TEN-10000894,46.5,2,0.07,0.05,,2570.0
767,AG-2017-3840831,2017-05-10,2017-05-14,Same Day,SZ-10035,OFF-STO-10001839,16.53,1,0.02,0.0,,7494.0
768,AG-2017-3846581,2017-09-24,2017-09-27,Second Class,LC-7050,OFF-WIL-10002153,27.45,1,0.12,0.1,,1546.0
769,AG-2017-3853756,2017-06-15,2017-06-15,Same Day,CP-2340,OFF-XER-10000846,589.32,12,0.02,0.0,,783.0
770,AG-2017-3861691,2017-12-22,2017-12-23,Same Day,LM-7065,OFF-STO-10004779,57.48,4,0.02,0.0,,783.0
771,AG-2017-3862036,2017-01-06,2017-01-07,Standard Class,EG-3900,FUR-DEF-10000572,103.92,2,0.07,0.05,,3104.0
772,AG-2017-3863297,2017-05-11,2017-05-12,Second Class,CP-2340,OFF-ACC-10004538,109.44,8,0.12,0.1,,6017.0
773,AG-2017-3874129,2017-05-20,2017-05-21,Same Day,CP-2340,OFF-XER-10000846,589.32,12,0.02,0.0,77095.0,1488.0
774,AG-2017-3879641,2017-09-20,2017-09-21,Standard Class,LC-7050,FUR-SAU-10004221,599.28,4,0.22,0.2,,3104.0
775,AG-2017-3882801,2017-11-20,2017-11-24,Standard Class,TS-11505,FUR-DAN-10004510,1447.44,4,0.22,0.2,,3031.0
776,AG-2017-3902706,2017-11-27,2017-12-01,Standard Class,MV-8190,FUR-HAR-10003548,63.87,1,0.17,0.15,,1864.0
777,AG-2017-3902986,2017-08-30,2017-08-30,Same Day,CC-2430,OFF-SAN-10004618,16.89,1,0.02,0.0,,19848.0
778,AG-2017-3904268,2017-06-11,2017-06-13,Standard Class,CP-2340,FUR-BUS-10001187,824.28,2,0.22,0.2,,3210.0
779,AG-2017-391236,2017-02-22,2017-02-24,Standard Class,LM-7065,FUR-BAR-10000831,319.77,1,0.22,0.2,,2898.0
780,AG-2017-3935483,2017-02-22,2017-02-25,Standard Class,LM-7065,FUR-BAR-10000831,319.77,1,0.22,0.2,,4792.0
781,AG-2017-3947907,2017-09-20,2017-09-23,Same Day,CC-2430,OFF-SAN-10004618,16.89,1,0.02,0.0,,1864.0
782,AG-2017-3952896,2017-12-16,2017-12-21,Standard Class,TS-11505,FUR-DAN-10004510,1447.44,4,0.22,0.2,,1410.0
783,AG-2017-3968140,2017-11-25,2017-11-25,Standard Class,TS-11505,FUR-DAN-10004510,1447.44,4,0.22,0.2,,3104.0
784,AG-2017-3970291,2017-12-06,2017-12-08,Standard Class,PO-8865,OFF-SAN-10002639,23.52,1,0.12,0.1,,38912.0
785,AG-2017-3973738,2017-10-26,2017-10-27,Standard Class,MV-8190,FUR-HAR-10003548,63.87,1,0.17,0.15,,3104.0
786,AG-2017-3978013,2017-12-12,2017-12-17,Standard Class,PF-9165,TEC-BRO-10003401,189.69,1,0.22,0.2,90049.0,4553.0
787,AG-2017-3992556,2017-12-10,2017-12-13,Second Class,KF-6285,OFF-AVE-10004909,29.37,1,0.12,0.1,38301.0,3688.0
788,AG-2017-4003370,2017-05-11,2017-05-15,Same Day,CP-2340,OFF-XER-10000846,589.32,12,0.02,0.0,,3104.0
789,AG-2017-4057178,2017-05-15,2017-05-18,Second Class,CP-2340,OFF-CAR-10004661,50.13,1,0.12,0.1,,3104.0
790,AG-2017-4060,2017-03-19,2017-03-21,First Class,LM-7065,FUR-BAR-10000831,319.77,1,0.2,121.5,23602.0,3688.0
791,AG-2017-4060,2017-03-19,2017-03-21,First Class,LM-7065,OFF-AVE-10000909,71.1,6,0.0,9.9,,2125.0
792,AG-2017-4060,2017-03-19,2017-03-21,First Class,LM-7065,OFF-BIC-10001823,109.92,2,0.1,38.46,60068.0,1488.0
793,AG-2017-4060,2017-03-19,2017-03-21,First Class,LM-7065,OFF-STA-10000054,11.31,1,0.1,0.99,,1573.0
794,AG-2017-4060,2017-03-19,2017-03-21,First Class,LM-7065,OFF-TEN-10003948,16.5,1,0.05,4.11,,3998.0
795,AG-2017-4072260,2017-11-30,2017-11-30,Same Day,LM-7065,OFF-STO-10004779,57.48,4,0.02,0.0,,3280.0
796,AG-2017-4072402,2017-01-22,2017-01-25,Same Day,RB-9570,OFF-GRE-10000328,33.36,2,0.02,0.0,85705.0,4553.0
797,AG-2017-407997,2017-12-09,2017-12-10,Second Class,KF-6285,TEC-LOG-10001750,29.49,1,0.02,0.0,,3722.0
798,AG-2017-4080385,2017-04-29,2017-05-04,Standard Class,CP-2340,FUR-BUS-10001187,824.28,2,0.22,0.2,29203.0,3688.0
